artist_url,Associated Artists,Associated Bands,Background,Birth Place,Birth Year,Death Place,Death Year,Genre,Instruments,Name
<http://dbpedia.org/resource/Branford_Marsalis>,"['Grateful_Dead', 'Ellis_Marsalis,_Jr.', 'Harry_Connick,_Jr.', 'Buckshot_LeFonque', 'Matt_Finders', 'Sting_(musician)', 'Béla_Fleck_and_the_Flecktones', 'DJ_Premier', 'Dave_Matthews_Band', 'Guru_(rapper)', 'Kevin_Eubanks', 'Wynton_Marsalis', 'Jeff_""Tain""_Watts', 'Anna_Maria_Jopek', 'Delfeayo_Marsalis', 'Jason_Marsalis', 'Kenny_Kirkland', 'Joey_Calderazzo', 'The_Tonight_Show_Band', 'Eric_Revis']","['Grateful_Dead', 'Ellis_Marsalis,_Jr.', 'Harry_Connick,_Jr.', 'Buckshot_LeFonque', 'Matt_Finders', 'Sting_(musician)', 'Béla_Fleck_and_the_Flecktones', 'DJ_Premier', 'Dave_Matthews_Band', 'Guru_(rapper)', 'Kevin_Eubanks', 'Wynton_Marsalis', 'Jeff_""Tain""_Watts', 'Anna_Maria_Jopek', 'Delfeayo_Marsalis', 'Jason_Marsalis', 'Kenny_Kirkland', 'Joey_Calderazzo', 'The_Tonight_Show_Band', 'Eric_Revis']",non_vocal_instrumentalist,['New_Orleans'],1960,,,"['Post-bop', 'Jazz', 'Classical_music']","['Alto_saxophone', 'Soprano_saxophone', 'Baritone_saxophone', 'Tenor_saxophone']",Branford Marsalis
<http://dbpedia.org/resource/Ronnell_Bright>,,,,"['United_States', 'Chicago', 'Illinois', 'Chicago,_Illinois']",1930,,,,['Pianist'],Ronnell Bright
<http://dbpedia.org/resource/Sadik_Hakim>,,,,"['Duluth,_Minnesota']",1919,New_York_City,1983,,['Pianist'],Sadik Hakim
<http://dbpedia.org/resource/Arvell_Shaw>,,,,['St._Louis'],1923,Roosevelt_Island,2002,,,Arvell Shaw
<http://dbpedia.org/resource/Kansas_Fields>,,,,,1915,Chicago,1995,,['Fields'],Kansas Fields
<http://dbpedia.org/resource/Panama_Francis>,,,,['Miami'],1918,"Orlando,_Florida",2001,,['Drummer'],Panama Francis
<http://dbpedia.org/resource/Charlie_Holmes>,,,,['Boston'],1910,Massachusetts,1985,,['Saxophonist'],Charlie Holmes
<http://dbpedia.org/resource/Bob_Shad>,,,non_performing_personnel,['New_York_City'],1920,Los_Angeles,1985,,['Producer'],Bob Shad
<http://dbpedia.org/resource/Don_Braden>,,,non_vocal_instrumentalist,"['Ohio', 'United_States_of_America', 'Cincinnati']",1963,,,['Jazz'],"['Flute', 'Tenor_saxophone']",Don Braden
<http://dbpedia.org/resource/Gary_Burton>,"['Herbie_Hancock', 'Roy_Haynes', 'Chick_Corea', 'Chet_Atkins', 'Hank_Garland', 'Carla_Bley', 'George_Shearing', 'John_Scofield', 'Stan_Getz', 'Steve_Swallow', 'Thomas_Clausen_(musician)', 'Larry_Coryell', 'B.B._King', 'Bob_Brookmeyer', 'Pat_Metheny', 'Keith_Jarrett', 'Bob_Berg']","['Herbie_Hancock', 'Roy_Haynes', 'Chick_Corea', 'Chet_Atkins', 'Hank_Garland', 'Carla_Bley', 'George_Shearing', 'John_Scofield', 'Stan_Getz', 'Steve_Swallow', 'Thomas_Clausen_(musician)', 'Larry_Coryell', 'B.B._King', 'Bob_Brookmeyer', 'Pat_Metheny', 'Keith_Jarrett', 'Bob_Berg']",non_vocal_instrumentalist,"['United_States', 'Anderson,_Indiana', 'Indiana']",1943,,,"['Jazz', 'Jazz_fusion', 'Hard_bop']","['Marimba', 'Vibraphone', 'Ludwig-Musser']",Gary Burton
<http://dbpedia.org/resource/Jack_DeJohnette>,"['Herbie_Hancock', 'Miles_Davis', 'Bill_Evans', 'Joe_Henderson', 'McCoy_Tyner', 'Michael_Brecker', 'Sonny_Rollins', 'Charles_Lloyd_(jazz_musician)', 'Don_Byron', 'Freddie_Hubbard', 'Pat_Metheny', 'Keith_Jarrett']","['Herbie_Hancock', 'Miles_Davis', 'Bill_Evans', 'Joe_Henderson', 'McCoy_Tyner', 'Michael_Brecker', 'Sonny_Rollins', 'Charles_Lloyd_(jazz_musician)', 'Don_Byron', 'Freddie_Hubbard', 'Pat_Metheny', 'Keith_Jarrett']",non_vocal_instrumentalist,"['United_States', 'Chicago', 'Illinois', 'Chicago,_Illinois']",1942,,,"['New-age_music', 'Jazz', 'Jazz_fusion']","['Melodica', 'Drum_kit', 'Piano', 'Percussion']",Jack DeJohnette
<http://dbpedia.org/resource/Andrew_Cyrille>,"['David_S._Ware', 'Cecil_Taylor', 'Carla_Bley', 'Marilyn_Crispell', 'Irène_Schweizer', 'David_Murray_(jazz_musician)']","['David_S._Ware', 'Cecil_Taylor', 'Carla_Bley', 'Marilyn_Crispell', 'Irène_Schweizer', 'David_Murray_(jazz_musician)']",non_vocal_instrumentalist,['New_York_City'],1939,,,"['Post-bop', 'Jazz', 'Avant-garde_jazz']",['Drum_kit'],Andrew Cyrille
<http://dbpedia.org/resource/Joe_Benjamin>,,,,"['Atlantic_City,_New_Jersey']",1919,"Livingston,_New_Jersey",1974,,['Bassist'],Joe Benjamin
<http://dbpedia.org/resource/Bobby_Donaldson>,,,,['Boston'],1922,,1971,,['Drummer'],Bobby Donaldson
<http://dbpedia.org/resource/Sun_Ra>,,,non_vocal_instrumentalist,"['Birmingham,_Alabama']",1914,"Birmingham,_Alabama",1993,"['Bebop', 'Free_jazz', 'Jazz_fusion', 'Avant-garde_jazz', 'Experimental_music']","['Celesta', 'Minimoog']",Sun Ra
<http://dbpedia.org/resource/Pat_Metheny>,"['Herbie_Hancock', 'Jim_Hall_(musician)', 'Joni_Mitchell', 'Steve_Reich', 'Achinoam_Nini', 'Mark_Egan', 'Pedro_Aznar', 'Charlie_Haden', 'Dave_Holland', 'Gary_Burton', 'Jack_DeJohnette', 'Jaco_Pastorius', 'John_Scofield', 'Ornette_Coleman', 'Pat_Metheny_Group', 'Lyle_Mays', 'Dewey_Redman']","['Herbie_Hancock', 'Jim_Hall_(musician)', 'Joni_Mitchell', 'Steve_Reich', 'Achinoam_Nini', 'Mark_Egan', 'Pedro_Aznar', 'Charlie_Haden', 'Dave_Holland', 'Gary_Burton', 'Jack_DeJohnette', 'Jaco_Pastorius', 'John_Scofield', 'Ornette_Coleman', 'Pat_Metheny_Group', 'Lyle_Mays', 'Dewey_Redman']",non_vocal_instrumentalist,"[""Lee's_Summit,_Missouri""]",1954,,,"['World_music', 'Jazz', 'Jazz_fusion', 'Latin_jazz', 'Experimental_music']","['Synclavier', 'Pikasso_guitar', 'Roland_GR-300', 'Guitar_synthesizer', 'Gibson_ES-175']",Pat Metheny
<http://dbpedia.org/resource/George_Treadwell>,,,,,1919,,1967,,['Trumpeter'],George Treadwell
<http://dbpedia.org/resource/Rashied_Ali>,"['John_Coltrane', 'Phalanx_(band)']","['John_Coltrane', 'Phalanx_(band)']",non_vocal_instrumentalist,['Philadelphia'],1933,New_York_City,2009,['Jazz'],['Drums'],Rashied Ali
<http://dbpedia.org/resource/Frank_Strozier>,['MJT_+_3'],['MJT_+_3'],non_vocal_instrumentalist,"['Tennessee', 'Memphis,_Tennessee']",1937,,,['Jazz'],['Alto_saxophone'],Frank Strozier
<http://dbpedia.org/resource/Peter_Erskine>,"['Kate_Bush', 'Weather_Report', 'Stan_Kenton_Orchestra', 'Eliane_Elias', 'Maynard_Ferguson', 'Queen_Latifah', 'Diana_Krall', 'Steely_Dan', 'Word_of_Mouth_(Jaco_Pastorius_album)', 'Linda_Ronstadt']","['Kate_Bush', 'Weather_Report', 'Stan_Kenton_Orchestra', 'Eliane_Elias', 'Maynard_Ferguson', 'Queen_Latifah', 'Diana_Krall', 'Steely_Dan', 'Word_of_Mouth_(Jaco_Pastorius_album)', 'Linda_Ronstadt']",non_vocal_instrumentalist,"['New_Jersey', 'Somers_Point,_New_Jersey']",1954,,,['Jazz'],"['Drum_kit', 'Percussion_instrument']",Peter Erskine
<http://dbpedia.org/resource/Terri_Lyne_Carrington>,,,non_vocal_instrumentalist,"['Medford,_Massachusetts']",1965,,,"['Jazz_music', 'Rhythm_and_blues']",['Drum_kit'],Terri Lyne Carrington
<http://dbpedia.org/resource/George_Adams_%28musician%29>,"['Roy_Haynes', 'James_Blood_Ulmer', 'Cameron_Brown_(musician)', 'Charles_Mingus', 'Phalanx', 'Gil_Evans', 'John_Scofield', 'McCoy_Tyner', 'Don_Pullen', 'Dannie_Richmond']","['Roy_Haynes', 'James_Blood_Ulmer', 'Cameron_Brown_(musician)', 'Charles_Mingus', 'Phalanx', 'Gil_Evans', 'John_Scofield', 'McCoy_Tyner', 'Don_Pullen', 'Dannie_Richmond']",non_vocal_instrumentalist,"['Covington,_Georgia']",1940,New_York_City,1992,"['Post-bop', 'Jazz', 'Avant-garde_jazz', 'Hard_bop']","['Bass_clarinet', 'Tenor_saxophone']",George Adams (musician)
<http://dbpedia.org/resource/Albert_Dailey>,,,,['Baltimore'],1939,Denver,1984,,['Dailey'],Albert Dailey
<http://dbpedia.org/resource/Milford_Graves>,"['New_York_Art_Quartet', 'Paul_Bley', 'Albert_Ayler', 'Don_Pullen']","['New_York_Art_Quartet', 'Paul_Bley', 'Albert_Ayler', 'Don_Pullen']",non_vocal_instrumentalist,"['Jamaica,_Queens', 'New_York_(state)']",1941,,,"['World_music', 'Free_jazz', 'Jazz', 'Avant-garde_jazz']","['Drum_kit', 'Percussion', 'Singing', 'Conga_drums', 'Timbales']",Milford Graves
<http://dbpedia.org/resource/Omar_Hakim>,"['Daft_Punk', 'David_Bowie', 'Kate_Bush', 'Miles_Davis', 'Dire_Straits', 'Weather_Report', 'Michael_Jackson', 'Journey_(band)', 'Madonna_(entertainer)', 'Sting_(musician)', 'Marcus_Miller']","['Daft_Punk', 'David_Bowie', 'Kate_Bush', 'Miles_Davis', 'Dire_Straits', 'Weather_Report', 'Michael_Jackson', 'Journey_(band)', 'Madonna_(entertainer)', 'Sting_(musician)', 'Marcus_Miller']",non_vocal_instrumentalist,"['New_York_City', 'New_York_City,_New_York', 'New_York_(state)']",1958,,,"['Funk', 'Jazz', 'Pop_music', 'Rock_music', 'Jazz_fusion']","['Vibraphone', 'Violin', 'Drum_kit', 'Guitar', 'Percussion_instrument', 'Piano', 'Keyboards']",Omar Hakim
<http://dbpedia.org/resource/Ran_Blake>,,,non_vocal_instrumentalist,"['Springfield,_Massachusetts']",1935,,,['Jazz'],['Piano'],Ran Blake
<http://dbpedia.org/resource/Denardo_Coleman>,,,,,1956,,,,['Drummer'],Denardo Coleman
<http://dbpedia.org/resource/Bill_Barber_%28musician%29>,['Miles_Davis'],['Miles_Davis'],non_vocal_instrumentalist,['New_York_City'],1920,New_York_City,2007,"['Jazz', 'Swing_music']",['Tuba'],Bill Barber (musician)
<http://dbpedia.org/resource/Willie_Ruff>,,,non_vocal_instrumentalist,,1931,,,['Jazz'],"['Double_bass', 'French_horn']",Willie Ruff
<http://dbpedia.org/resource/Danny_Bank>,,,,['New_York_City'],1922,New_York_City,2010,,['Saxophonist'],Danny Bank
<http://dbpedia.org/resource/Ed_Schuller>,,,,,1955,,,,['Bassist'],Ed Schuller
<http://dbpedia.org/resource/Jaki_Byard>,"['Booker_Ervin', 'Charles_Mingus', 'Roland_Kirk', 'Eric_Dolphy']","['Booker_Ervin', 'Charles_Mingus', 'Roland_Kirk', 'Eric_Dolphy']",non_vocal_instrumentalist,"['Worcester,_Massachusetts']",1922,New_York_City,1999,['Jazz'],"['Piano, tenor saxophone, alto saxophone, various others']",Jaki Byard
<http://dbpedia.org/resource/Jimmy_Giuffre>,"['Lee_Konitz', 'Jim_Hall_(musician)', 'Lighthouse_All-Stars', 'Modern_Jazz_Quartet', 'Steve_Swallow', 'Paul_Bley', 'Bob_Brookmeyer', 'Shorty_Rogers', 'Herb_Ellis', 'Shelly_Manne']","['Lee_Konitz', 'Jim_Hall_(musician)', 'Lighthouse_All-Stars', 'Modern_Jazz_Quartet', 'Steve_Swallow', 'Paul_Bley', 'Bob_Brookmeyer', 'Shorty_Rogers', 'Herb_Ellis', 'Shelly_Manne']",non_vocal_instrumentalist,"['Dallas', 'Texas', 'Dallas,_Texas']",1921,"Pittsfield,_Massachusetts",2008,"['Cool_jazz', 'Free_jazz', 'Chamber_jazz', 'Jazz', 'Folk_jazz', 'Third_stream', 'West_Coast_jazz']","['Baritone_saxophone', 'Tenor_saxophone']",Jimmy Giuffre
<http://dbpedia.org/resource/Nesuhi_Ertegun>,,,,"['Ottoman_Empire', 'Istanbul', 'Turkey']",1917,New_York_City,1989,,['Producer'],Nesuhi Ertegun
<http://dbpedia.org/resource/Avishai_Cohen>,,,,,,,,,,Avishai Cohen
<http://dbpedia.org/resource/Junior_Collins>,,,,"['Pine_Bluff,_Arkansas']",1927,,1976,,,Junior Collins
<http://dbpedia.org/resource/Chris_Columbus_%28musician%29>,"['Dizzy_Gillespie', 'Duke_Ellington', 'Ella_Fitzgerald', 'Louis_Jordan', 'Wild_Bill_Davis', 'Louis_Armstrong', 'Al_Grey', 'Milt_Buckner', 'Floyd_Smith_(musician)']","['Dizzy_Gillespie', 'Duke_Ellington', 'Ella_Fitzgerald', 'Louis_Jordan', 'Wild_Bill_Davis', 'Louis_Armstrong', 'Al_Grey', 'Milt_Buckner', 'Floyd_Smith_(musician)']",non_vocal_instrumentalist,"['Greenville,_North_Carolina']",1902,New_Jersey,2002,['Jazz_music'],['Drum_kit'],Chris Columbus (musician)
<http://dbpedia.org/resource/Bobby_Tucker>,"['Billie_Holiday', 'Billy_Eckstine']","['Billie_Holiday', 'Billy_Eckstine']",non_vocal_instrumentalist,"['Morristown,_New_Jersey']",1923,"Morristown,_New_Jersey",2008,"['Jazz', 'Swing_music']",['Piano'],Bobby Tucker
"<http://dbpedia.org/resource/Walter_Davis,_Jr.>",['Jazz_Messengers'],['Jazz_Messengers'],non_vocal_instrumentalist,"['Richmond,_Virginia']",1932,New_York_City,1990,"['Bebop', 'Jazz']",['Piano'],Walter Davis Jr.
<http://dbpedia.org/resource/Louis_Smith_%28musician%29>,,,,,1931,,2016,,['Trumpeter'],Louis Smith (musician)
<http://dbpedia.org/resource/Red_Mitchell>,,,non_vocal_instrumentalist,['New_York_City'],1927,"Salem,_Oregon",1992,['Jazz'],['Bass'],Red Mitchell
<http://dbpedia.org/resource/Herbie_Fields>,,,non_vocal_instrumentalist,"['Asbury_Park,_New_Jersey']",1919,Miami,1958,"['Big_Band', 'R&B', 'Jazz']","['Alto_saxophone', 'Clarinet']",Herbie Fields
<http://dbpedia.org/resource/Joe_Morris_%28drummer%29>,['Esteban_(musician)'],['Esteban_(musician)'],non_vocal_instrumentalist,"['Wilkes-Barre,_Pennsylvania']",1960,,,"['Funk', 'Jazz', 'Jazz_fusion']","['drums, percussion']",Joe Morris (drummer)
<http://dbpedia.org/resource/Alice_Coltrane>,"['John_Coltrane', 'Carlos_Santana', 'Pharoah_Sanders']","['John_Coltrane', 'Carlos_Santana', 'Pharoah_Sanders']",non_vocal_instrumentalist,"['Detroit', 'Detroit,_Michigan']",1937,Los_Angeles,2007,['Jazz'],"['Piano, organ, harp, vocals']",Alice Coltrane
<http://dbpedia.org/resource/Herb_Alpert>,"['The_Tijuana_Brass', 'Nashville', 'Richard_Davis_(bassist)', 'Sotelúm', 'The_Baja_Marimba_Band']","['The_Tijuana_Brass', 'Nashville', 'Richard_Davis_(bassist)', 'Sotelúm', 'The_Baja_Marimba_Band']",non_vocal_instrumentalist,"['Los_Angeles', 'Los_Angeles,_California']",1935,,,"['Funk', 'Jazz', 'Pop_music', 'Rhythm_and_blues', 'Latin_American_music']","['Trumpet, piano, vocals']",Herb Alpert
<http://dbpedia.org/resource/Elmer_Snowden>,,,non_vocal_instrumentalist,['Baltimore'],1900,Pennsylvania,1973,['Jazz'],"['Banjo', 'Guitar']",Elmer Snowden
<http://dbpedia.org/resource/Nat_Pierce>,"['Pat_Moran_McCoy', 'Count_Basie', 'Woody_Herman']","['Pat_Moran_McCoy', 'Count_Basie', 'Woody_Herman']",non_vocal_instrumentalist,"['Somerville,_Massachusetts']",1925,Los_Angeles,1992,['Jazz'],['Piano'],Nat Pierce
<http://dbpedia.org/resource/Joe_Gordon_%28musician%29>,,,,['Boston'],1928,Los_Angeles,1963,,['Trumpeter'],Joe Gordon (musician)
<http://dbpedia.org/resource/Irving_Ashby>,,,,"['Somerville,_Massachusetts']",1920,"Perris,_California",1987,,['Ashby'],Irving Ashby
<http://dbpedia.org/resource/Rodney_Whitaker>,"['Roy_Hargrove', 'Jazz_at_Lincoln_Center_Orchestra', 'Wynton_Marsalis', 'Terence_Blanchard']","['Roy_Hargrove', 'Jazz_at_Lincoln_Center_Orchestra', 'Wynton_Marsalis', 'Terence_Blanchard']",non_vocal_instrumentalist,['Detroit'],1968,,,['Jazz'],"['Bass_guitar', 'Double_bass']",Rodney Whitaker
<http://dbpedia.org/resource/Matthew_Gee>,,,,['Houston'],1925,New_York_City,1979,,['Trombonist'],Matthew Gee
<http://dbpedia.org/resource/Bobby_Darin>,,,solo_singer,"['East_Harlem', 'New_York_City', 'New_York_(state)']",1936,Cedars-Sinai_Medical_Center,1973,"['Blues', 'Folk_music', 'Jazz', 'Pop_music', 'Swing_music', ""Rock_'n'_roll""]",['Xylophone'],Bobby Darin
<http://dbpedia.org/resource/Buck_Ram>,,,,,1907,,1991,,['Songwriter'],Buck Ram
<http://dbpedia.org/resource/Anthony_Wilson>,,,,,,,,,,Anthony Wilson
<http://dbpedia.org/resource/Calvin_Jackson>,,,,['Philadelphia'],1919,,1985,,['Pianist'],Calvin Jackson
<http://dbpedia.org/resource/Berle_Adams>,,,,"['Chicago', 'Chicago,_Illinois']",1917,Los_Angeles,2009,,['Executive'],Berle Adams
<http://dbpedia.org/resource/Stix_Hooper>,,,,,1938,,,,['Drummer'],Stix Hooper
<http://dbpedia.org/resource/Roger_Segure>,,,,,1905,,2000,,,Roger Segure
<http://dbpedia.org/resource/Elmon_Wright>,"['Dizzy_Gillespie', 'Don_Redman', 'Roy_Eldridge', 'Earl_Bostic', 'Buddy_Rich', 'Milt_Jackson', 'Earle_Warren']","['Dizzy_Gillespie', 'Don_Redman', 'Roy_Eldridge', 'Earl_Bostic', 'Buddy_Rich', 'Milt_Jackson', 'Earle_Warren']",non_vocal_instrumentalist,,1929,,1984,['Jazz'],['Trumpet'],Elmon Wright
<http://dbpedia.org/resource/Mark_Turner_%28musician%29>,"['SFJAZZ_Collective', 'Aaron_Goldberg', 'Billy_Hart', 'Kurt_Rosenwinkel', 'David_Binney', 'Gilad_Hekselman']","['SFJAZZ_Collective', 'Aaron_Goldberg', 'Billy_Hart', 'Kurt_Rosenwinkel', 'David_Binney', 'Gilad_Hekselman']",non_vocal_instrumentalist,"['Fairborn,_Ohio']",1965,,,['Jazz'],['Saxophone'],Mark Turner (musician)
<http://dbpedia.org/resource/Brian_Blade>,['Jon_Cowherd'],['Jon_Cowherd'],non_vocal_instrumentalist,"['Shreveport,_Louisiana']",1970,,,"['Blues_rock', 'Jazz', 'Alternative_rock', 'Jazz_fusion']",['Recorder_(musical_instrument)'],Brian Blade
<http://dbpedia.org/resource/Abdullah_Ibrahim>,"['Sathima_Bea_Benjamin', 'Jean_Grae']","['Sathima_Bea_Benjamin', 'Jean_Grae']",non_vocal_instrumentalist,['Cape_Town'],1934,,,"['Bebop', 'South_African_jazz', 'Post-bop', 'Folk_music']","['Piano, saxophone, cello']",Abdullah Ibrahim
<http://dbpedia.org/resource/Arif_Mardin>,,,,['Istanbul'],1932,New_York_City,2006,,['Producer'],Arif Mardin
<http://dbpedia.org/resource/Clarence_Seay>,,,,,1957,,,,['Bassist'],Clarence Seay
<http://dbpedia.org/resource/Craig_Handy>,,,non_vocal_instrumentalist,,1962,,,['Jazz'],"['Tenor saxophone, alto saxophone, soprano saxophone, flute, alto flute, clarinet, alto clarinet, bass clarinet']",Craig Handy
<http://dbpedia.org/resource/Ken_Brown_%28guitarist%29>,,,,,,,,,,Ken Brown
<http://dbpedia.org/resource/Kenny_Garrett>,"['Miles_Davis', 'Marcus_Miller', 'Woody_Shaw', 'Art_Blakey', 'Five_Peace_Band']","['Miles_Davis', 'Marcus_Miller', 'Woody_Shaw', 'Art_Blakey', 'Five_Peace_Band']",non_vocal_instrumentalist,"['United_States', 'Detroit', 'Michigan', 'Detroit,_Michigan']",1960,,,"['Post-bop', 'Jazz', 'Jazz_fusion']",['Saxophonist'],Kenny Garrett
<http://dbpedia.org/resource/Jason_Marsalis>,"['Los_Hombres_Calientes', 'Marcus_Roberts']","['Los_Hombres_Calientes', 'Marcus_Roberts']",non_vocal_instrumentalist,"['Louisiana', 'New_Orleans']",1977,,,['Jazz'],['Vibraphone'],Jason Marsalis
<http://dbpedia.org/resource/Phil_Bowler>,,,,,1948,,,,['Bowler'],Phil Bowler
<http://dbpedia.org/resource/Charnett_Moffett>,,,non_vocal_instrumentalist,['New_York_City'],1967,,,"['Post-bop', 'Jazz']",['Musician'],Charnett Moffett
<http://dbpedia.org/resource/Ira_Coleman_%28musician%29>,"['Sting_(musician)', 'Laurent_de_Wilde', 'Dee_Dee_Bridgewater']","['Sting_(musician)', 'Laurent_de_Wilde', 'Dee_Dee_Bridgewater']",non_vocal_instrumentalist,['Stockholm'],1956,,,['Jazz'],['Double bass'],Ira Coleman
<http://dbpedia.org/resource/Kenny_Kirkland>,,,non_vocal_instrumentalist,['New_York_City'],1955,New_York_City,1998,"['Neo-bop_jazz', 'Big_band', 'Classical_jazz', 'Jazz_fusion']","['Piano, keyboards']",Kenny Kirkland
"<http://dbpedia.org/resource/Ellis_Marsalis,_Jr.>",,,non_vocal_instrumentalist,['New_Orleans'],1934,,,['Jazz'],['Piano'],Ellis Marsalis Jr.
<http://dbpedia.org/resource/Tommy_Turrentine>,,,,['Pittsburgh'],1928,New_York_City,1997,,,Tommy Turrentine
<http://dbpedia.org/resource/Johnny_Mathis>,,,solo_singer,"['Gilmer,_Texas']",1935,,,"['Easy_listening', 'Jazz', 'Pop_music', 'Soul_music']",['Singer'],Johnny Mathis
<http://dbpedia.org/resource/Julian_Priester>,,,non_vocal_instrumentalist,['Chicago'],1935,,,"['Jazz', 'Jazz_fusion']","['Trombone', 'Bass_trombone', 'Alto_trombone']",Julian Priester
<http://dbpedia.org/resource/Mal_Waldron>,"['Billie_Holiday', 'Steve_Lacy', 'Charles_Mingus', 'Jackie_McLean', 'Gene_Ammons', 'Jeanne_Lee']","['Billie_Holiday', 'Steve_Lacy', 'Charles_Mingus', 'Jackie_McLean', 'Gene_Ammons', 'Jeanne_Lee']",non_vocal_instrumentalist,"['New_York_City', 'New_York_(state)']",1925,Brussels,2002,"['Modal_jazz', 'Post-bop', 'Avant-garde_jazz', 'Hard_bop']",['Piano'],Mal Waldron
<http://dbpedia.org/resource/Anita_O%27Day>,,,solo_singer,"['Chicago', 'Kansas_City,_Missouri']",1919,Los_Angeles,2006,"['Bebop', 'Vocal_jazz']",['Singer'],Anita O'Day
<http://dbpedia.org/resource/Booker_Little>,"['Johnny_Griffin', 'Bob_Cranshaw', 'Ray_Draper', 'Abbey_Lincoln', 'Eric_Dolphy', 'Julian_Priester', 'Max_Roach', 'Tommy_Flanagan', 'Frank_Strozier', 'Art_Davis', 'George_Coleman']","['Johnny_Griffin', 'Bob_Cranshaw', 'Ray_Draper', 'Abbey_Lincoln', 'Eric_Dolphy', 'Julian_Priester', 'Max_Roach', 'Tommy_Flanagan', 'Frank_Strozier', 'Art_Davis', 'George_Coleman']",non_vocal_instrumentalist,"['Tennessee', 'Memphis,_Tennessee', 'Memphis']",1938,New_York_City,1961,"['Jazz', 'Avant-garde_jazz', 'Hard_bop']",['Trumpet'],Booker Little
<http://dbpedia.org/resource/Cassandra_Wilson>,['M-Base'],['M-Base'],solo_singer,"['Jackson,_Mississippi']",1955,,,['Jazz'],"['Vocals, guitar, piano']",Cassandra Wilson
<http://dbpedia.org/resource/Stanley_Turrentine>,"['Tommy_Turrentine', 'Kei_Akagi', 'Shirley_Scott', 'Jimmy_Smith_(musician)', 'Freddie_Hubbard']","['Tommy_Turrentine', 'Kei_Akagi', 'Shirley_Scott', 'Jimmy_Smith_(musician)', 'Freddie_Hubbard']",non_vocal_instrumentalist,['Pittsburgh'],1934,New_York_City,2000,"['Bebop', 'Soul_jazz', 'Jazz_blues', 'Hard_bop']",['Tenor_saxophone'],Stanley Turrentine
<http://dbpedia.org/resource/Eddie_Beal>,,,,,1910,,1984,,['Pianist'],Eddie Beal
<http://dbpedia.org/resource/Earl_Gardner_%28musician%29>,['The_Thad_Jones/Mel_Lewis_Orchestra'],['The_Thad_Jones/Mel_Lewis_Orchestra'],non_vocal_instrumentalist,['New_York_City'],1950,,,['Jazz'],,Earl Gardner (musician)
<http://dbpedia.org/resource/Hugh_Lawson_%28jazz_pianist%29>,,,,,1935,,1997,,['Pianist'],Hugh Lawson (jazz pianist)
<http://dbpedia.org/resource/Wilbur_Harden>,"['John_Coltrane', 'Yusef_Lateef']","['John_Coltrane', 'Yusef_Lateef']",non_vocal_instrumentalist,"['United_States', 'Birmingham,_Alabama']",1924,United_States,1969,"['Post-bop', 'Hard_bop']","['Trumpet', 'Flugelhorn']",Wilbur Harden
<http://dbpedia.org/resource/Chief_Bey>,,,,,1913,,2004,,['Percussionist'],Chief Bey
<http://dbpedia.org/resource/Shirley_Scott>,"['Stanley_Turrentine', 'Eddie_""Lockjaw""_Davis', 'Al_Grey', 'Jimmy_Forrest']","['Stanley_Turrentine', 'Eddie_""Lockjaw""_Davis', 'Al_Grey', 'Jimmy_Forrest']",non_vocal_instrumentalist,['Philadelphia'],1934,,2002,"['Bebop', 'Soul_jazz', 'Jazz_blues', 'Hard_bop']",['Bop'],Shirley Scott
<http://dbpedia.org/resource/Albert_Heath>,['Heath_Brothers'],['Heath_Brothers'],non_vocal_instrumentalist,,1935,,,['Jazz'],['Drum_kit'],Albert Heath
<http://dbpedia.org/resource/Sam_Most>,,,non_vocal_instrumentalist,"['United_States', 'Atlantic_City,_New_Jersey']",1930,"Los_Angeles,_CA",2013,['Jazz'],"['Flute', 'Tenor_saxophone']",Sam Most
<http://dbpedia.org/resource/Wilbur_de_Paris>,"['Sidney_De_Paris', 'Omer_Simeon', 'Zutty_Singleton']","['Sidney_De_Paris', 'Omer_Simeon', 'Zutty_Singleton']",non_vocal_instrumentalist,"['Crawfordsville,_Indiana']",1900,,1973,"['New_Orleans_jazz', 'Swing_(genre)']",['Trombone'],Wilbur de Paris
<http://dbpedia.org/resource/John_Zorn>,"['Naked_City_(band)', 'Bar_Kokhba_(album)', 'Painkiller_(band)', 'Masada_String_Trio', 'Hemophiliac_(band)', 'Masada_(band)']","['Naked_City_(band)', 'Bar_Kokhba_(album)', 'Painkiller_(band)', 'Masada_String_Trio', 'Hemophiliac_(band)', 'Masada_(band)']",non_vocal_instrumentalist,['New_York_City'],1953,,,"['Jazz', 'Experimental_music', 'Avant-rock', 'Avant-garde_music']","['Theremin', 'Alto_saxophone', 'Clarinet', 'Double_bass', 'Drum_kit', 'Flute', 'Guitar', 'Percussion', 'Keyboard_instrument', 'Pipe_organ', 'Wind_machine', 'Vocals']",John Zorn
